User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,Recency,Frequency,Monthly_Spend,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
1999,Chris Garcia,75,Brazil,Premium,221.28,Romance,2024-09-06,176,111,22.99,275.88,3,2,4,324,9,Needs Attention
2000,Emma Williams,42,Australia,Standard,193.07,Drama,2024-06-23,251,97,15.49,185.88,2,1,2,212,5,Hibernating
2001,Sarah Davis,47,Australia,Basic,742.4,Documentary,2024-04-10,325,372,9.99,119.88,1,4,1,141,6,Lost
2002,Jane Williams,35,Mexico,Basic,970.55,Documentary,2024-09-14,168,486,9.99,119.88,3,5,1,351,9,Promising
2003,Sarah Brown,66,India,Premium,756.36,Documentary,2024-08-10,203,379,22.99,275.88,3,4,4,344,11,Potential Loyalists
2004,Alex Miller,63,Mexico,Basic,933.06,Horror,2025-02-13,16,467,9.99,119.88,5,5,1,551,11,Loyal Customers
2005,Katie Miller,58,Japan,Basic,899.03,Drama,2024-12-27,64,450,9.99,119.88,5,5,1,551,11,Loyal Customers
2006,Michael Martinez,48,India,Premium,149.87,Action,2024-11-12,109,75,22.99,275.88,4,1,4,414,9,New Customers
2007,Katie Johnson,54,Canada,Standard,326.84,Drama,2025-02-11,18,164,15.49,185.88,5,2,2,522,9,New Customers
2008,Emma Davis,52,France,Standard,471.4,Drama,2024-09-18,164,236,15.49,185.88,3,3,2,332,8,Promising
2009,James Smith,42,Canada,Basic,396.71,Sci-Fi,2024-06-05,269,199,9.99,119.88,2,2,1,221,5,Hibernating
2010,Jane Jones,41,Mexico,Basic,864.15,Horror,2024-12-11,80,433,9.99,119.88,4,5,1,451,10,Loyal Customers
2011,John Williams,72,Canada,Standard,760.29,Action,2024-12-20,71,381,15.49,185.88,4,4,2,442,10,Loyal Customers
2012,Chris Jones,57,Mexico,Basic,994.72,Romance,2024-10-31,121,498,9.99,119.88,4,5,1,451,10,Loyal Customers
2013,Chris Smith,20,USA,Premium,771.28,Romance,2024-04-30,305,386,22.99,275.88,1,4,4,144,9,At Risk
2014,David Jones,22,Mexico,Premium,720.88,Documentary,2025-02-19,10,361,22.99,275.88,5,4,4,544,13,Champions
2015,Sarah Martinez,42,Japan,Premium,254.61,Action,2024-10-09,143,128,22.99,275.88,3,2,4,324,9,Needs Attention
2016,David Miller,69,Australia,Premium,261.69,Romance,2024-05-27,278,131,22.99,275.88,2,2,4,224,8,Hibernating
2017,Michael Martinez,46,Japan,Standard,672.34,Romance,2024-11-12,109,337,15.49,185.88,4,4,2,442,10,Loyal Customers
2018,Alex Smith,47,Mexico,Basic,832.49,Drama,2024-04-12,323,417,9.99,119.88,1,5,1,151,7,Lost
2019,Alex Miller,50,USA,Premium,621.28,Sci-Fi,2024-12-20,71,311,22.99,275.88,4,4,4,444,12,Champions
2020,Emma Williams,24,UK,Premium,968.53,Sci-Fi,2024-11-11,110,485,22.99,275.88,4,5,4,454,13,Champions
2021,John Martinez,47,France,Standard,788.54,Horror,2025-01-13,47,395,15.49,185.88,5,4,2,542,11,Loyal Customers
2022,Sarah Jones,53,UK,Basic,629.05,Action,2024-06-07,267,315,9.99,119.88,2,4,1,241,7,Lost
2023,James Garcia,45,India,Premium,674.86,Drama,2024-09-23,159,338,22.99,275.88,3,4,4,344,11,Potential Loyalists
2024,Chris Brown,46,India,Basic,932.16,Sci-Fi,2024-11-28,93,467,9.99,119.88,4,5,1,451,10,Loyal Customers
2025,Chris Smith,63,Australia,Standard,276.98,Sci-Fi,2024-05-31,274,139,15.49,185.88,2,2,2,222,6,Hibernating
2026,Katie Garcia,47,UK,Standard,244.26,Drama,2024-05-27,278,123,15.49,185.88,2,2,2,222,6,Hibernating
2027,Alex Garcia,75,Brazil,Premium,761.73,Comedy,2024-07-12,232,381,22.99,275.88,2,4,4,244,10,At Risk
2028,Michael Martinez,14,Mexico,Basic,234.76,Horror,2024-06-01,273,118,9.99,119.88,2,2,1,221,5,Hibernating
2029,Michael Garcia,28,Australia,Standard,585.37,Drama,2024-05-23,282,293,15.49,185.88,2,3,2,232,7,Lost
2030,Chris Brown,43,Australia,Standard,648.91,Documentary,2025-02-03,26,325,15.49,185.88,5,4,2,542,11,Loyal Customers
2031,Sarah Jones,35,Canada,Basic,950.15,Horror,2024-03-22,344,476,9.99,119.88,1,5,1,151,7,Lost
2032,Jane Davis,58,Japan,Standard,929.84,Documentary,2025-01-20,40,465,15.49,185.88,5,5,2,552,12,Loyal Customers
2033,Alex Davis,21,Brazil,Basic,54.66,Horror,2024-08-23,190,28,9.99,119.88,3,1,1,311,5,Lost
2034,Jane Garcia,32,UK,Basic,58.25,Action,2024-07-19,225,30,9.99,119.88,2,1,1,211,4,Hibernating
2035,John Smith,66,Japan,Basic,111.47,Drama,2024-03-22,344,56,9.99,119.88,1,1,1,111,3,Lost
2036,Emma Williams,61,Japan,Standard,361.4,Horror,2025-01-09,51,181,15.49,185.88,5,2,2,522,9,New Customers
2037,David Martinez,74,Mexico,Premium,145.3,Comedy,2024-10-29,123,73,22.99,275.88,4,1,4,414,9,New Customers
2038,Sarah Davis,52,Brazil,Standard,466.68,Comedy,2024-11-04,117,234,15.49,185.88,4,3,2,432,9,Loyal Customers
2039,Emma Jones,52,USA,Premium,576.03,Documentary,2024-08-18,195,289,22.99,275.88,3,3,4,334,10,Potential Loyalists
2040,Alex Hernandez,15,Germany,Premium,272.18,Action,2025-02-17,12,137,22.99,275.88,5,2,4,524,11,New Customers
2041,David Johnson,34,UK,Basic,335.26,Drama,2024-06-29,245,168,9.99,119.88,2,2,1,221,5,Hibernating
2042,Michael Miller,63,USA,Basic,764.53,Action,2024-09-28,154,383,9.99,119.88,3,4,1,341,8,Promising
2043,David Smith,77,Brazil,Standard,699.7,Comedy,2025-01-02,58,350,15.49,185.88,5,4,2,542,11,Loyal Customers
2044,Sarah Williams,68,Canada,Basic,219.21,Drama,2025-01-10,50,110,9.99,119.88,5,2,1,521,8,New Customers
2045,James Garcia,60,UK,Standard,753.43,Horror,2025-02-25,4,377,15.49,185.88,5,4,2,542,11,Loyal Customers
2046,Michael Brown,37,India,Standard,677.02,Horror,2024-08-11,202,339,15.49,185.88,3,4,2,342,9,Promising
2047,James Miller,72,Australia,Standard,783.66,Drama,2024-10-16,136,392,15.49,185.88,4,4,2,442,10,Loyal Customers
2048,Emma Johnson,23,Canada,Standard,793.74,Drama,2024-08-03,210,397,15.49,185.88,3,4,2,342,9,Promising
2049,Michael Garcia,36,France,Basic,794.97,Horror,2024-06-21,253,398,9.99,119.88,2,4,1,241,7,Lost
2050,Sarah Smith,51,Brazil,Premium,792.86,Documentary,2024-12-18,73,397,22.99,275.88,4,4,4,444,12,Champions
2051,Chris Williams,60,Australia,Premium,131.4,Romance,2024-09-29,153,66,22.99,275.88,3,1,4,314,8,Lost
2052,Sarah Davis,51,India,Basic,100.05,Romance,2024-05-29,276,51,9.99,119.88,2,1,1,211,4,Hibernating
2053,Michael Smith,51,USA,Premium,590.28,Drama,2024-11-30,91,296,22.99,275.88,4,3,4,434,11,Loyal Customers
2054,James Johnson,16,Canada,Basic,440.99,Drama,2025-03-04,-3,221,9.99,119.88,5,3,1,531,9,Loyal Customers
2055,David Williams,55,UK,Basic,350.61,Horror,2024-08-02,211,176,9.99,119.88,3,2,1,321,6,Lost
2056,Sarah Williams,51,Germany,Premium,645.21,Horror,2024-04-01,334,323,22.99,275.88,1,4,4,144,9,At Risk
2057,Katie Garcia,35,Australia,Basic,571.98,Horror,2024-08-17,196,286,9.99,119.88,3,3,1,331,7,Promising
2058,John Miller,57,Australia,Premium,815.07,Sci-Fi,2024-08-19,194,408,22.99,275.88,3,5,4,354,12,Potential Loyalists
2059,David Williams,30,India,Standard,4.91,Action,2024-12-29,62,3,15.49,185.88,5,1,2,512,8,New Customers
2060,John Williams,31,Brazil,Basic,705.52,Horror,2024-11-25,96,353,9.99,119.88,4,4,1,441,9,Loyal Customers
2061,Chris Martinez,43,Brazil,Basic,302.93,Sci-Fi,2024-06-19,255,152,9.99,119.88,2,2,1,221,5,Hibernating
2062,David Garcia,14,Brazil,Premium,334.47,Documentary,2024-04-12,323,168,22.99,275.88,1,2,4,124,7,Lost
2063,David Jones,40,Brazil,Standard,780.02,Drama,2025-01-15,45,391,15.49,185.88,5,4,2,542,11,Loyal Customers
2064,Emma Martinez,24,Japan,Premium,230.48,Action,2024-10-18,134,116,22.99,275.88,4,2,4,424,10,New Customers
2065,Alex Williams,79,USA,Basic,686.94,Drama,2024-08-05,208,344,9.99,119.88,3,4,1,341,8,Promising
2066,Sarah Hernandez,57,Canada,Standard,957.72,Documentary,2024-06-12,262,479,15.49,185.88,2,5,2,252,9,Lost
2067,Emma Brown,76,India,Basic,855.39,Romance,2024-05-01,304,428,9.99,119.88,1,5,1,151,7,Lost
2068,Alex Garcia,32,Brazil,Premium,975.7,Documentary,2024-09-21,161,488,22.99,275.88,3,5,4,354,12,Potential Loyalists
2069,James Smith,21,Germany,Premium,316.41,Horror,2024-10-08,144,159,22.99,275.88,3,2,4,324,9,Needs Attention
2070,David Garcia,45,Australia,Basic,911.35,Horror,2024-05-15,290,456,9.99,119.88,1,5,1,151,7,Lost
2071,David Garcia,79,Brazil,Premium,471.56,Horror,2024-08-22,191,236,22.99,275.88,3,3,4,334,10,Potential Loyalists
2072,David Smith,42,India,Premium,878.26,Drama,2025-02-08,21,440,22.99,275.88,5,5,4,554,14,Champions
2073,Katie Davis,31,India,Basic,73.18,Horror,2025-02-18,11,37,9.99,119.88,5,1,1,511,7,New Customers
2074,Michael Williams,72,France,Premium,697.23,Horror,2024-08-31,182,349,22.99,275.88,3,4,4,344,11,Potential Loyalists
2075,Sarah Johnson,56,UK,Premium,509.86,Comedy,2024-11-02,119,255,22.99,275.88,4,3,4,434,11,Loyal Customers
2076,Michael Davis,39,France,Basic,682.62,Action,2024-11-27,94,342,9.99,119.88,4,4,1,441,9,Loyal Customers
2077,Chris Johnson,71,Australia,Basic,380.06,Sci-Fi,2024-04-22,313,191,9.99,119.88,1,2,1,121,4,Lost
2078,Katie Williams,39,France,Standard,599.26,Horror,2024-04-27,308,300,15.49,185.88,1,3,2,132,6,Lost
2079,Chris Miller,43,Japan,Premium,162.28,Comedy,2024-05-23,282,82,22.99,275.88,2,1,4,214,7,Hibernating
2080,Emma Jones,31,Canada,Basic,838.36,Horror,2024-03-13,353,420,9.99,119.88,1,5,1,151,7,Lost
2081,Alex Smith,77,Mexico,Basic,153.84,Sci-Fi,2024-08-20,193,77,9.99,119.88,3,1,1,311,5,Lost
2082,Jane Williams,24,Brazil,Standard,132.32,Comedy,2024-08-01,212,67,15.49,185.88,2,1,2,212,5,Hibernating
2083,Emma Johnson,48,USA,Basic,494.16,Comedy,2024-10-26,126,248,9.99,119.88,4,3,1,431,8,Loyal Customers
2084,Chris Smith,50,Brazil,Standard,588.99,Drama,2024-03-21,345,295,15.49,185.88,1,3,2,132,6,Lost
2085,Chris Smith,75,Brazil,Standard,189.64,Drama,2024-08-15,198,95,15.49,185.88,3,1,2,312,6,Lost
2086,Sarah Martinez,76,Brazil,Basic,959.03,Documentary,2024-04-23,312,480,9.99,119.88,1,5,1,151,7,Lost
2087,John Johnson,44,Mexico,Basic,594.59,Documentary,2024-09-30,152,298,9.99,119.88,3,3,1,331,7,Promising
2088,David Smith,72,India,Premium,996.71,Sci-Fi,2025-01-24,36,499,22.99,275.88,5,5,4,554,14,Champions
2089,John Martinez,38,Germany,Standard,870.34,Documentary,2025-01-07,53,436,15.49,185.88,5,5,2,552,12,Loyal Customers
2090,Michael Brown,61,UK,Standard,364.74,Comedy,2024-11-10,111,183,15.49,185.88,4,2,2,422,8,New Customers
2091,Jane Miller,23,Japan,Basic,868.63,Action,2024-10-11,141,435,9.99,119.88,3,5,1,351,9,Promising
2092,Sarah Davis,55,France,Basic,246.97,Documentary,2024-06-30,244,124,9.99,119.88,2,2,1,221,5,Hibernating
2093,Sarah Martinez,76,Germany,Standard,290.46,Sci-Fi,2024-06-21,253,146,15.49,185.88,2,2,2,222,6,Hibernating
2094,Emma Davis,31,USA,Premium,52.28,Documentary,2024-04-10,325,27,22.99,275.88,1,1,4,114,6,Lost
2095,Sarah Garcia,19,Germany,Premium,73.09,Drama,2024-04-25,310,37,22.99,275.88,1,1,4,114,6,Lost
2096,Alex Williams,37,Canada,Premium,196.83,Comedy,2024-10-14,138,99,22.99,275.88,4,1,4,414,9,New Customers
2097,Sarah Williams,80,Germany,Basic,732.5,Horror,2024-12-08,83,367,9.99,119.88,4,4,1,441,9,Loyal Customers
2098,Chris Brown,75,UK,Premium,621.03,Sci-Fi,2024-09-28,154,311,22.99,275.88,3,4,4,344,11,Potential Loyalists
2099,Chris Martinez,19,Brazil,Standard,948.96,Drama,2024-04-02,333,475,15.49,185.88,1,5,2,152,8,Lost
2100,Michael Miller,31,Australia,Premium,176.79,Documentary,2024-05-22,283,89,22.99,275.88,2,1,4,214,7,Hibernating
2101,Alex Martinez,33,Japan,Basic,732.22,Drama,2024-12-25,66,367,9.99,119.88,4,4,1,441,9,Loyal Customers
2102,David Miller,56,Japan,Premium,33.86,Comedy,2024-05-13,292,17,22.99,275.88,1,1,4,114,6,Lost
2103,Emma Smith,61,Germany,Standard,820.98,Romance,2024-03-08,358,411,15.49,185.88,1,5,2,152,8,Lost
2104,Sarah Davis,25,USA,Basic,604.46,Documentary,2024-06-29,245,303,9.99,119.88,2,4,1,241,7,Lost
2105,Katie Garcia,31,USA,Premium,857.39,Sci-Fi,2024-03-30,336,429,22.99,275.88,1,5,4,154,10,At Risk
2106,Alex Miller,40,Mexico,Standard,106.72,Sci-Fi,2024-10-13,139,54,15.49,185.88,3,1,2,312,6,Lost
2107,Emma Jones,69,Australia,Standard,514.71,Drama,2024-06-06,268,258,15.49,185.88,2,3,2,232,7,Lost
2108,John Hernandez,49,UK,Basic,499.15,Action,2024-07-07,237,250,9.99,119.88,2,3,1,231,6,Lost
2109,David Johnson,35,Japan,Basic,13.29,Drama,2024-09-28,154,7,9.99,119.88,3,1,1,311,5,Lost
2110,Jane Brown,67,France,Basic,981.06,Comedy,2024-10-20,132,491,9.99,119.88,4,5,1,451,10,Loyal Customers
2111,James Hernandez,80,Germany,Basic,344.77,Sci-Fi,2025-02-20,9,173,9.99,119.88,5,2,1,521,8,New Customers
2112,David Johnson,51,Mexico,Premium,8.96,Romance,2024-04-23,312,5,22.99,275.88,1,1,4,114,6,Lost
2113,Michael Davis,37,USA,Premium,743.09,Action,2024-06-10,264,372,22.99,275.88,2,4,4,244,10,At Risk
2114,Emma Martinez,58,Australia,Basic,642.99,Drama,2024-06-22,252,322,9.99,119.88,2,4,1,241,7,Lost
2115,James Smith,42,UK,Standard,869.92,Documentary,2025-02-14,15,435,15.49,185.88,5,5,2,552,12,Loyal Customers
2116,Emma Martinez,42,USA,Premium,387.45,Sci-Fi,2025-02-01,28,194,22.99,275.88,5,2,4,524,11,New Customers
2117,Chris Smith,70,Mexico,Standard,106.96,Documentary,2024-12-05,86,54,15.49,185.88,4,1,2,412,7,New Customers
2118,James Jones,49,Germany,Premium,529.55,Sci-Fi,2024-11-03,118,265,22.99,275.88,4,3,4,434,11,Loyal Customers
2119,David Hernandez,80,India,Premium,205.81,Drama,2024-07-26,218,103,22.99,275.88,2,1,4,214,7,Hibernating
2120,Michael Smith,66,Mexico,Premium,786.25,Action,2024-07-19,225,394,22.99,275.88,2,4,4,244,10,At Risk
2121,Emma Davis,42,Australia,Premium,435.46,Action,2024-11-18,103,218,22.99,275.88,4,3,4,434,11,Loyal Customers
2122,Katie Miller,46,Brazil,Standard,17.17,Romance,2024-08-29,184,9,15.49,185.88,3,1,2,312,6,Lost
2123,Katie Brown,58,Australia,Standard,497.16,Documentary,2024-05-01,304,249,15.49,185.88,1,3,2,132,6,Lost
2124,James Williams,27,USA,Standard,688.07,Horror,2024-09-26,156,345,15.49,185.88,3,4,2,342,9,Promising
2125,Chris Williams,20,Germany,Premium,637.38,Sci-Fi,2024-12-30,61,319,22.99,275.88,5,4,4,544,13,Champions
2126,Emma Davis,80,Australia,Basic,307.06,Sci-Fi,2024-05-28,277,154,9.99,119.88,2,2,1,221,5,Hibernating
2127,James Miller,43,USA,Premium,91.06,Romance,2024-06-23,251,46,22.99,275.88,2,1,4,214,7,Hibernating
2128,James Williams,15,Germany,Basic,78.88,Horror,2024-09-14,168,40,9.99,119.88,3,1,1,311,5,Lost
2129,James Johnson,20,India,Standard,640.02,Romance,2024-11-06,115,321,15.49,185.88,4,4,2,442,10,Loyal Customers
2130,Michael Johnson,76,France,Standard,200.31,Drama,2025-02-24,5,101,15.49,185.88,5,1,2,512,8,New Customers
2131,Jane Johnson,45,Canada,Standard,271.88,Documentary,2024-11-30,91,136,15.49,185.88,4,2,2,422,8,New Customers
2132,Alex Hernandez,26,Japan,Standard,104.6,Romance,2024-06-27,247,53,15.49,185.88,2,1,2,212,5,Hibernating
2133,Alex Hernandez,56,Japan,Premium,360.97,Sci-Fi,2025-02-21,8,181,22.99,275.88,5,2,4,524,11,New Customers
2134,Katie Davis,79,Japan,Premium,35.09,Romance,2024-08-24,189,18,22.99,275.88,3,1,4,314,8,Lost
2135,Jane Williams,72,Japan,Premium,58.98,Comedy,2025-03-01,0,30,22.99,275.88,5,1,4,514,10,New Customers
2136,David Brown,16,Canada,Basic,715.15,Comedy,2024-10-21,131,358,9.99,119.88,4,4,1,441,9,Loyal Customers
2137,Sarah Williams,17,Canada,Basic,403.12,Action,2025-02-01,28,202,9.99,119.88,5,2,1,521,8,New Customers
2138,Emma Garcia,29,UK,Premium,449.23,Sci-Fi,2024-12-16,75,225,22.99,275.88,4,3,4,434,11,Loyal Customers
2139,Chris Martinez,65,Brazil,Premium,320.71,Romance,2024-07-16,228,161,22.99,275.88,2,2,4,224,8,Hibernating
2140,Sarah Martinez,35,Japan,Standard,978.01,Documentary,2024-07-10,234,490,15.49,185.88,2,5,2,252,9,Lost
2141,James Williams,33,France,Basic,445.62,Romance,2024-10-27,125,223,9.99,119.88,4,3,1,431,8,Loyal Customers
2142,James Smith,78,Canada,Basic,655.56,Action,2024-04-10,325,328,9.99,119.88,1,4,1,141,6,Lost
2143,Chris Smith,61,France,Basic,960.21,Comedy,2024-06-12,262,481,9.99,119.88,2,5,1,251,8,Lost
2144,David Hernandez,50,Brazil,Basic,25.45,Sci-Fi,2024-03-17,349,13,9.99,119.88,1,1,1,111,3,Lost
2145,Jane Smith,60,Australia,Premium,709.82,Romance,2024-11-01,120,355,22.99,275.88,4,4,4,444,12,Champions
2146,John Davis,30,Australia,Basic,875.79,Sci-Fi,2024-08-07,206,438,9.99,119.88,3,5,1,351,9,Promising
2147,Emma Smith,66,France,Premium,914.68,Documentary,2025-02-26,3,458,22.99,275.88,5,5,4,554,14,Champions
2148,Katie Williams,67,Australia,Premium,254.85,Documentary,2024-07-05,239,128,22.99,275.88,2,2,4,224,8,Hibernating
2149,David Miller,55,Germany,Standard,646.66,Comedy,2024-09-10,172,324,15.49,185.88,3,4,2,342,9,Promising
2150,Jane Hernandez,23,Mexico,Basic,317.27,Romance,2024-09-04,178,159,9.99,119.88,3,2,1,321,6,Lost
2151,Sarah Martinez,38,Mexico,Premium,667.29,Comedy,2024-08-19,194,334,22.99,275.88,3,4,4,344,11,Potential Loyalists
2152,John Davis,44,Japan,Premium,431.42,Drama,2024-07-08,236,216,22.99,275.88,2,3,4,234,9,At Risk
2153,Emma Williams,78,Canada,Standard,259.75,Documentary,2024-08-18,195,130,15.49,185.88,3,2,2,322,7,Needs Attention
2154,Alex Miller,41,India,Standard,338.98,Sci-Fi,2024-09-30,152,170,15.49,185.88,3,2,2,322,7,Needs Attention
2155,Emma Brown,22,Australia,Premium,129.55,Drama,2025-03-03,-2,65,22.99,275.88,5,1,4,514,10,New Customers
2156,John Miller,28,Germany,Basic,231.57,Horror,2024-10-11,141,116,9.99,119.88,3,2,1,321,6,Lost
2157,Katie Brown,67,Canada,Standard,656.33,Sci-Fi,2024-11-05,116,329,15.49,185.88,4,4,2,442,10,Loyal Customers
2158,Emma Jones,65,Germany,Standard,772.96,Sci-Fi,2024-06-27,247,387,15.49,185.88,2,4,2,242,8,Lost
2159,Alex Brown,52,Canada,Basic,589.68,Drama,2024-03-28,338,295,9.99,119.88,1,3,1,131,5,Lost
2160,Sarah Williams,65,USA,Basic,783.28,Sci-Fi,2024-12-02,89,392,9.99,119.88,4,4,1,441,9,Loyal Customers
2161,Alex Jones,66,Japan,Basic,970.55,Documentary,2024-05-09,296,486,9.99,119.88,1,5,1,151,7,Lost
2162,John Brown,46,Germany,Basic,78.46,Horror,2025-03-04,-3,40,9.99,119.88,5,1,1,511,7,New Customers
2163,James Hernandez,33,India,Basic,640.15,Romance,2024-12-14,77,321,9.99,119.88,4,4,1,441,9,Loyal Customers
2164,John Johnson,17,USA,Basic,255.53,Documentary,2025-02-04,25,128,9.99,119.88,5,2,1,521,8,New Customers
2165,David Brown,57,Germany,Standard,211.05,Horror,2024-09-06,176,106,15.49,185.88,3,2,2,322,7,Needs Attention
2166,Alex Garcia,56,Brazil,Standard,271.7,Comedy,2024-12-03,88,136,15.49,185.88,4,2,2,422,8,New Customers
2167,Michael Brown,68,Mexico,Standard,705.0,Comedy,2024-11-29,92,353,15.49,185.88,4,4,2,442,10,Loyal Customers
2168,James Hernandez,52,Mexico,Basic,712.58,Romance,2024-08-06,207,357,9.99,119.88,3,4,1,341,8,Promising
2169,Katie Brown,22,Japan,Basic,394.78,Horror,2024-07-13,231,198,9.99,119.88,2,2,1,221,5,Hibernating
2170,Sarah Smith,69,Australia,Premium,143.18,Romance,2024-05-26,279,72,22.99,275.88,2,1,4,214,7,Hibernating
2171,John Davis,16,USA,Standard,653.15,Romance,2024-09-20,162,327,15.49,185.88,3,4,2,342,9,Promising
2172,Sarah Martinez,78,USA,Basic,251.65,Comedy,2024-11-03,118,126,9.99,119.88,4,2,1,421,7,New Customers
2173,Jane Brown,21,France,Basic,719.39,Drama,2025-03-01,0,360,9.99,119.88,5,4,1,541,10,Loyal Customers
2174,James Jones,38,Mexico,Premium,894.1,Action,2024-06-24,250,448,22.99,275.88,2,5,4,254,11,At Risk
2175,Chris Smith,37,USA,Premium,806.23,Documentary,2024-11-22,99,404,22.99,275.88,4,5,4,454,13,Champions
2176,Chris Smith,47,Brazil,Basic,39.95,Sci-Fi,2024-04-21,314,20,9.99,119.88,1,1,1,111,3,Lost
2177,Chris Martinez,36,UK,Standard,946.36,Action,2024-04-27,308,474,15.49,185.88,1,5,2,152,8,Lost
2178,Katie Martinez,22,USA,Basic,549.34,Horror,2024-11-18,103,275,9.99,119.88,4,3,1,431,8,Loyal Customers
2179,Alex Brown,49,UK,Basic,968.6,Sci-Fi,2025-01-13,47,485,9.99,119.88,5,5,1,551,11,Loyal Customers
2180,James Williams,51,Mexico,Basic,153.56,Romance,2024-09-17,165,77,9.99,119.88,3,1,1,311,5,Lost
2181,David Hernandez,30,UK,Premium,511.32,Documentary,2024-06-29,245,256,22.99,275.88,2,3,4,234,9,At Risk
2182,Katie Williams,56,India,Standard,352.44,Romance,2024-04-07,328,177,15.49,185.88,1,2,2,122,5,Lost
2183,Alex Martinez,79,Australia,Premium,912.64,Romance,2024-07-24,220,457,22.99,275.88,2,5,4,254,11,At Risk
2184,Katie Jones,31,Mexico,Premium,532.02,Comedy,2024-04-15,320,267,22.99,275.88,1,3,4,134,8,At Risk
2185,Emma Hernandez,61,India,Standard,820.13,Horror,2024-06-13,261,411,15.49,185.88,2,5,2,252,9,Lost
2186,Chris Davis,13,USA,Standard,700.05,Romance,2024-11-03,118,351,15.49,185.88,4,4,2,442,10,Loyal Customers
2187,Emma Brown,62,Japan,Premium,669.99,Horror,2024-10-15,137,335,22.99,275.88,4,4,4,444,12,Champions
2188,Sarah Martinez,19,USA,Standard,254.28,Sci-Fi,2024-06-07,267,128,15.49,185.88,2,2,2,222,6,Hibernating
2189,David Williams,34,Mexico,Basic,599.74,Comedy,2024-10-16,136,300,9.99,119.88,4,3,1,431,8,Loyal Customers
2190,David Williams,67,India,Standard,461.55,Sci-Fi,2025-02-20,9,231,15.49,185.88,5,3,2,532,10,Loyal Customers
2191,Alex Smith,39,UK,Premium,81.3,Comedy,2024-11-08,113,41,22.99,275.88,4,1,4,414,9,New Customers
2192,Alex Hernandez,51,Australia,Standard,631.48,Horror,2024-08-20,193,316,15.49,185.88,3,4,2,342,9,Promising
2193,Sarah Martinez,48,France,Basic,877.44,Romance,2024-04-21,314,439,9.99,119.88,1,5,1,151,7,Lost
2194,Jane Brown,31,France,Standard,310.28,Documentary,2024-12-13,78,156,15.49,185.88,4,2,2,422,8,New Customers
2195,Chris Jones,68,UK,Basic,317.29,Documentary,2024-10-09,143,159,9.99,119.88,3,2,1,321,6,Lost
2196,Emma Garcia,21,Mexico,Premium,363.35,Horror,2025-01-11,49,182,22.99,275.88,5,2,4,524,11,New Customers
2197,Alex Garcia,54,Mexico,Basic,159.71,Romance,2024-03-09,357,80,9.99,119.88,1,1,1,111,3,Lost
2198,Emma Smith,73,USA,Basic,290.94,Drama,2025-01-12,48,146,9.99,119.88,5,2,1,521,8,New Customers
2199,David Brown,79,India,Basic,735.35,Action,2024-10-24,128,368,9.99,119.88,4,4,1,441,9,Loyal Customers
2200,Jane Brown,45,Mexico,Basic,507.0,Action,2024-06-09,265,254,9.99,119.88,2,3,1,231,6,Lost
2201,John Johnson,32,France,Basic,624.25,Comedy,2024-04-01,334,313,9.99,119.88,1,4,1,141,6,Lost
2202,John Williams,70,Japan,Basic,381.39,Action,2024-11-22,99,191,9.99,119.88,4,2,1,421,7,New Customers
2203,Sarah Brown,75,Australia,Basic,662.06,Documentary,2024-06-11,263,332,9.99,119.88,2,4,1,241,7,Lost
2204,James Johnson,67,Australia,Premium,27.64,Romance,2025-03-02,-1,14,22.99,275.88,5,1,4,514,10,New Customers
2205,Chris Miller,68,Mexico,Basic,223.22,Sci-Fi,2024-07-20,224,112,9.99,119.88,2,2,1,221,5,Hibernating
2206,Jane Smith,21,USA,Standard,393.59,Drama,2024-06-30,244,197,15.49,185.88,2,2,2,222,6,Hibernating
2207,Emma Miller,55,Mexico,Basic,928.76,Romance,2025-02-14,15,465,9.99,119.88,5,5,1,551,11,Loyal Customers
2208,Michael Jones,78,USA,Basic,268.62,Action,2025-01-27,33,135,9.99,119.88,5,2,1,521,8,New Customers
2209,Katie Garcia,38,France,Premium,399.12,Comedy,2024-04-02,333,200,22.99,275.88,1,2,4,124,7,Lost
2210,Katie Miller,14,India,Basic,597.86,Comedy,2024-12-23,68,299,9.99,119.88,4,3,1,431,8,Loyal Customers
